pick_date,parlay_rank,leg1_player,leg1_team,leg1_opponent,leg1_odds,leg1_probability,leg1_lineup_slot,leg2_player,leg2_team,leg2_opponent,leg2_odds,leg2_probability,leg2_lineup_slot,pair_type,same_team,same_game,same_pitcher_profile,same_hitter_side,same_team_regime,correlation_multiplier,raw_joint_probability,parlay_probability,combined_decimal_odds,combined_american_odds,market_joint_probability,parlay_edge,parlay_ev_per_dollar,parlay_predictor_score,confidence,recommendation,sample_notes,why_it_has_edge,risk_note,actual_leg1_hit,actual_leg2_hit,actual_parlay_hit,profit
2026-06-03,1,Brandon Lowe,PIT,HOU,-171.0,0.67065,2.0,James Wood,WSH,MIA,-191.0,0.6987125000000001,1.0,different_games,False,False,True,False,True,0.9259542907439682,0.46859153812500004,0.4338943453331595,2.414531092128226,141,0.41415909004450874,0.019735255288650777,0.047651387505535325,37.888870651316985,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,0.0,0.0,0.0,-1.0
2026-06-04,1,Max Muncy,LAD,AZ,-176.0,0.669475,5.0,Yordan Alvarez,HOU,PIT,-277.0,0.7357499999999999,2.0,different_games,False,False,True,False,True,0.9259542907439682,0.49256623125,0.45609381530152315,2.1343124384640633,113,0.4685349632875869,-0.012441147986063772,-0.02655329689542807,31.68937305948065,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,one leg is expensive,1.0,1.0,1.0,1.1343124384640633
2026-06-05,1,James Wood,WSH,AZ,-238.0,0.7314,1.0,José Tena,WSH,AZ,-168.0,0.6732,3.0,same_team,True,True,True,False,True,0.9435884692797707,0.49237848000000006,0.46460265624950026,2.2655062024809927,127,0.44140245517972265,0.023200201069777604,0.05256019942238732,40.245050728758955,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,1.0,1.0,1.2655062024809927
2026-06-06,1,Andrés Chaparro,WSH,AZ,-147.0,0.6582750000000002,3.0,Mike Trout,LAA,LAD,-156.0,0.6806,2.0,different_games,False,False,True,False,True,0.9259542907439682,0.4480219650000001,0.414847860839294,2.7573696145124713,176,0.36266447368421056,0.052183387155083416,0.1438888861237675,46.4650638659776,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,0.0,0.0,0.0,-1.0
2026-06-07,1,Mike Trout,LAA,LAD,-162.0,0.6739,2.0,Ryan Kreidler,MIN,KC,-124.0,0.643675,5.0,different_games,False,False,False,False,True,0.9238502639749533,0.43377258250000006,0.4007409148477223,2.9215452011150935,192,0.3422846237731734,0.05845629107454886,0.1707826966638354,48.3575226227578,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.92x; same team-regime bucket,two-leg parlays compound normal hit-prop variance,0.0,0.0,0.0,-1.0
2026-06-08,1,Myles Straw,TOR,PHI,-118.0,0.5953499999999999,5.0,Yohendrick Pinango,TOR,PHI,-119.0,0.6088625,3.89,same_team,True,True,True,False,True,0.9435884692797707,0.36248628937499994,0.3420378829262602,3.399943028058681,240,0.29412257551003307,0.047915307416227126,0.16290931538708975,44.53889979245099,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,1.0,1.0,2.399943028058681
2026-06-09,1,Miguel Vargas,CWS,ATL,-193.0,0.6780625,2.0,Sam Antonacci,CWS,ATL,-220.0,0.6968625,1.0,same_team,True,True,True,False,True,0.9435884692797707,0.47251632890625006,0.44586095950234517,2.2081959491285916,121,0.45285836177474403,-0.006997402272398867,-0.015451635352334403,32.41307393019325,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,1.0,1.0,1.2081959491285916
2026-06-10,1,Ryan Waldschmidt,ARI,MIA,-160.0,0.660125,4.5,Tommy Troy,ARI,MIA,-139.0,0.629325,5.0,same_team,True,True,True,False,True,0.9435884692797707,0.415433165625,0.3919979448401432,2.7940647482014387,179,0.35790151271322823,0.03409643212691499,0.09526763904525615,40.5225355635312,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,0.0,0.0,-1.0
2026-06-11,1,Kameron Misner,KC,TEX,-124.0,0.5973125,5.0,Owen Caissie,MIA,AZ,-133.0,0.5986750000000001,4.0,different_games,False,False,True,False,True,0.9259542907439682,0.35759606093750007,0.3311176069782197,3.1646859083191847,216,0.31598712446351934,0.015130482514700339,0.04788322480034202,32.25933377127596,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,0.0,0.0,-1.0
2026-06-12,1,Miguel Vargas,CWS,LAD,-188.0,0.6922499999999999,2.0,Sam Antonacci,CWS,LAD,-214.0,0.71065,1.0,same_team,True,True,True,False,True,0.9435884692797707,0.49194746249999993,0.46419595310644235,2.2477629747464705,125,0.4448867657466384,0.01930918735980397,0.04340247641980999,39.30690975563303,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,1.0,1.0,1.0,1.2477629747464705
2026-06-13,1,Max Muncy (LAD),ATH,CWS,-154.0,0.6593375,5.0,Ryan Kreidler,MIN,STL,-135.0,0.6419250000000001,5.0,different_games,False,False,False,False,True,0.9238502639749533,0.4232452246875001,0.3910152125536854,2.871091871091871,187,0.34829954766292515,0.04271566489076023,0.12264059823614626,43.00839915381686,Lean,Parlay Predictor Bet,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=False: 0.92x over 71399 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.92x; same team-regime bucket,two-leg parlays compound normal hit-prop variance,0.0,0.0,0.0,-1.0
2026-06-14,1,Ben Rice,NYY,TOR,-219.0,0.7273749999999999,2.0,Moises Ballesteros,CHC,SF,-145.0,0.6330125000000001,2.0,different_games,False,False,True,False,True,0.9259542907439682,0.4604374671875,0.4263440483615507,2.461187214611872,146,0.4063079777365492,0.020036070625001512,0.04931252085331428,37.639717652656394,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.93x; similar opposing pitcher profile bucket; same team-regime bucket,two-leg parlays compound normal hit-prop variance,1.0,1.0,1.0,1.461187214611872
2026-06-15,1,Kyle Schwarber,PHI,MIA,-205.0,0.688125,1.0,Moises Ballesteros,CHC,COL,-190.0,0.673375,2.0,different_games,False,False,True,False,False,0.9233018224198127,0.46336617187499995,0.4278268309398796,2.2708600770218226,127,0.4403617863199548,-0.012534955380075208,-0.028465129739862705,29.916980951905238,Watchlist,Pass,pair_type=different_games: 0.92x over 176289 pairs; same_game=False: 0.92x over 176384 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=False: 0.91x over 78231 pairs,learned pair multiplier 0.92x; similar opposing pitcher profile bucket,two-leg parlays compound normal hit-prop variance,1.0,0.0,0.0,-1.0
2026-06-16,1,Miguel Vargas,CWS,NYY,-213.0,0.6879500000000001,2.0,Sam Antonacci,CWS,NYY,-188.0,0.6994874999999999,1.0,same_team,True,True,True,False,True,0.9435884692797707,0.481212425625,0.45406649609389926,2.2511237638597543,125,0.44422257720979763,0.009843918884101632,0.022159879729508947,36.62552995091306,Watchlist,Pass,pair_type=same_team: 0.96x over 7560 pairs; same_game=True: 0.94x over 15167 pairs; same_pitcher_profile=True: 0.93x over 120152 pairs; same_hitter_side=False: 0.93x over 191551 pairs; same_team_regime=True: 0.93x over 113320 pairs,learned pair multiplier 0.94x; same-team lineup correlation; similar opposing pitcher profile bucket; same team-regime bucket,shared lineup/weather/pitcher downside,0.0,1.0,0.0,-1.0
